schedule_family,scheduler,n_steps,dataset_group,size_group,scheduler_label,scheduler_variant_label,metric,metric_label,direction,mean,ci95,n
standard,entropic_log1p,25,All,Short,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,55
standard,entropic_log1p,25,All,Short,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,3.8853319720915436,0.019674476101026166,55
standard,entropic_log1p,25,All,Short,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,83.40975430228494,2.2405980606914495,55
standard,cosine,25,All,Short,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,96.07257423400878,0.5425616571812872,55
standard,cosine,25,All,Short,Cosine,Cosine · standard,diversity,Diversity,higher,6.4804847717285154,0.8733217638928732,55
standard,cosine,25,All,Short,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,6.4804847717285154,0.8733217638928732,55
standard,cosine,25,All,Short,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,55
standard,cosine,25,All,Short,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,3.8939383690330116,0.020365784559877403,55
standard,cosine,25,All,Short,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,82.97815232641047,2.292984092376017,55
standard,sigmoid,25,All,Short,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,95.64062482660466,0.7103537181978798,55
standard,sigmoid,25,All,Short,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,6.1179242610931395,0.8358059898053951,55
standard,sigmoid,25,All,Short,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,6.1179242610931395,0.8358059898053951,55
standard,sigmoid,25,All,Short,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,55
standard,sigmoid,25,All,Short,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,3.8918704011689194,0.01875121918117389,55
standard,sigmoid,25,All,Short,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,83.18846664636783,2.2755183917445256,55
standard,power_2,25,All,Short,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,94.86589029485529,0.7802109118548763,55
standard,power_2,25,All,Short,Power-2,Power-2 · standard,diversity,Diversity,higher,6.742497478831898,0.9657593680183626,55
standard,power_2,25,All,Short,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,6.742497478831898,0.9657593680183626,55
standard,power_2,25,All,Short,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,55
standard,power_2,25,All,Short,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,3.8897559354462747,0.02119596533054049,55
standard,power_2,25,All,Short,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,78.96460372994166,2.8679772132826993,55
standard,linear,5,All,Medium,Linear,Linear · standard,plddt_mean,pLDDT,higher,93.10123686971544,0.6087906835622111,395
standard,linear,5,All,Medium,Linear,Linear · standard,diversity,Diversity,higher,6.959847040568726,0.561271897050166,395
standard,linear,5,All,Medium,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,6.959847040568726,0.561271897050166,395
standard,linear,5,All,Medium,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,linear,5,All,Medium,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,1.6521124060399819,0.095929051229451,395
standard,linear,5,All,Medium,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.76395714578753,1.0147703345296755,395
standard,entropic,5,All,Medium,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,93.57577375339557,0.5707669534892785,395
standard,entropic,5,All,Medium,Entropic,Entropic · standard,diversity,Diversity,higher,6.952747115455097,0.5670638309179729,395
standard,entropic,5,All,Medium,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,6.952747115455097,0.5670638309179729,395
standard,entropic,5,All,Medium,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,entropic,5,All,Medium,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,1.6496899163907488,0.09570841087318721,395
standard,entropic,5,All,Medium,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.96326369949533,0.9984976885539258,395
standard,entropic_log1p,5,All,Medium,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,93.57219053340863,0.5709119971476821,395
standard,entropic_log1p,5,All,Medium,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,6.9346249348000635,0.5630469072542693,395
standard,entropic_log1p,5,All,Medium,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,6.9346249348000635,0.5630469072542693,395
standard,entropic_log1p,5,All,Medium,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,entropic_log1p,5,All,Medium,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,1.649502403577613,0.0957253461977458,395
standard,entropic_log1p,5,All,Medium,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.96139492228055,0.9991285722903925,395
standard,cosine,5,All,Medium,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,95.23326949831805,0.470832911740309,395
standard,cosine,5,All,Medium,Cosine,Cosine · standard,diversity,Diversity,higher,6.277324703071691,0.5303150088491678,395
standard,cosine,5,All,Medium,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,6.277324703071691,0.5303150088491678,395
standard,cosine,5,All,Medium,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,cosine,5,All,Medium,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,1.6502827796626753,0.09581485667138637,395
standard,cosine,5,All,Medium,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.08045255202278,0.9983409083543707,395
standard,sigmoid,5,All,Medium,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.49371589950368,0.25926902513122696,395
standard,sigmoid,5,All,Medium,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,5.183804634100274,0.4856515363157712,395
standard,sigmoid,5,All,Medium,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,5.183804634100274,0.4856515363157712,395
standard,sigmoid,5,All,Medium,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,sigmoid,5,All,Medium,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,1.650001567991486,0.09580810213225778,395
standard,sigmoid,5,All,Medium,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.60892374738859,0.9650723307640624,395
standard,power_2,5,All,Medium,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,90.91919450639169,0.7983380693379015,395
standard,power_2,5,All,Medium,Power-2,Power-2 · standard,diversity,Diversity,higher,6.736586452737639,0.5929789910923942,395
standard,power_2,5,All,Medium,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,6.736586452737639,0.5929789910923942,395
standard,power_2,5,All,Medium,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,power_2,5,All,Medium,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,1.6496548568518963,0.0957385702547891,395
standard,power_2,5,All,Medium,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.15629659145691,1.1439839564325935,395
standard,linear,10,All,Medium,Linear,Linear · standard,plddt_mean,pLDDT,higher,95.07592394865011,0.3133059825611341,395
standard,linear,10,All,Medium,Linear,Linear · standard,diversity,Diversity,higher,8.226453071908105,0.5976380361120408,395
standard,linear,10,All,Medium,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,8.226453071908105,0.5976380361120408,395
standard,linear,10,All,Medium,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,linear,10,All,Medium,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,3.296652184510928,0.1916008075553769,395
standard,linear,10,All,Medium,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.40178490336933,0.8845388930567216,395
standard,entropic,10,All,Medium,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,96.01727484690993,0.24373430513608477,395
standard,entropic,10,All,Medium,Entropic,Entropic · standard,diversity,Diversity,higher,8.063909747630735,0.5923019946231602,395
standard,entropic,10,All,Medium,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,8.063909747630735,0.5923019946231602,395
standard,entropic,10,All,Medium,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,entropic,10,All,Medium,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,3.2948168496577708,0.19155656289110712,395
standard,entropic,10,All,Medium,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.63416048774228,0.8664210544075733,395
standard,entropic_log1p,10,All,Medium,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,96.00852144458626,0.24705480502869417,395
standard,entropic_log1p,10,All,Medium,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,8.064676576928248,0.5954189668531781,395
standard,entropic_log1p,10,All,Medium,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,8.064676576928248,0.5954189668531781,395
standard,entropic_log1p,10,All,Medium,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,entropic_log1p,10,All,Medium,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,3.2965386895154887,0.19180104570440248,395
standard,entropic_log1p,10,All,Medium,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.63077477249921,0.8676259592484236,395
standard,cosine,10,All,Medium,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.56737895434416,0.1326913525391978,395
standard,cosine,10,All,Medium,Cosine,Cosine · standard,diversity,Diversity,higher,7.424552902088889,0.5628170267047212,395
standard,cosine,10,All,Medium,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,7.424552902088889,0.5628170267047212,395
standard,cosine,10,All,Medium,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,cosine,10,All,Medium,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,3.2944649141255318,0.19157012011995292,395
standard,cosine,10,All,Medium,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.75882113686093,0.873469062263775,395
standard,sigmoid,10,All,Medium,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,98.10641644151904,0.08279394003075628,395
standard,sigmoid,10,All,Medium,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,6.765088849731638,0.5426249353480211,395
standard,sigmoid,10,All,Medium,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,6.765088849731638,0.5426249353480211,395
standard,sigmoid,10,All,Medium,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,sigmoid,10,All,Medium,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,3.2946642486257716,0.19144363073534656,395
standard,sigmoid,10,All,Medium,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.17730289169504,0.853656616673236,395
standard,power_2,10,All,Medium,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,93.99491991936407,0.5179922616989275,395
standard,power_2,10,All,Medium,Power-2,Power-2 · standard,diversity,Diversity,higher,8.18834539425524,0.6488580950488774,395
standard,power_2,10,All,Medium,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,8.18834539425524,0.6488580950488774,395
standard,power_2,10,All,Medium,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,power_2,10,All,Medium,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,3.295968777724966,0.19173382944412906,395
standard,power_2,10,All,Medium,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.62440840757347,1.0639750541076731,395
standard,linear,25,All,Medium,Linear,Linear · standard,plddt_mean,pLDDT,higher,96.2496574015557,0.1232326856491556,395
standard,linear,25,All,Medium,Linear,Linear · standard,diversity,Diversity,higher,9.229837353018265,0.6641467232642543,395
standard,linear,25,All,Medium,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,9.229837353018265,0.6641467232642543,395
standard,linear,25,All,Medium,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,linear,25,All,Medium,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,8.234172134161957,0.4794725254929478,395
standard,linear,25,All,Medium,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.28060894533957,0.772550915206887,395
standard,entropic,25,All,Medium,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,97.47268596118009,0.06775893935161703,395
standard,entropic,25,All,Medium,Entropic,Entropic · standard,diversity,Diversity,higher,8.941777605950078,0.6457794108866711,395
standard,entropic,25,All,Medium,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,8.941777605950078,0.6457794108866711,395
standard,entropic,25,All,Medium,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,entropic,25,All,Medium,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,8.237845265477029,0.47979196765729754,395
standard,entropic,25,All,Medium,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.53765049627764,0.7525053463969275,395
standard,entropic_log1p,25,All,Medium,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,97.4789789899995,0.06688744413702072,395
standard,entropic_log1p,25,All,Medium,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,8.91736728179304,0.6371669985954111,395
standard,entropic_log1p,25,All,Medium,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,8.91736728179304,0.6371669985954111,395
standard,entropic_log1p,25,All,Medium,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,entropic_log1p,25,All,Medium,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,8.232982140307055,0.4794720244371199,395
standard,entropic_log1p,25,All,Medium,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.54880762153333,0.749438577328379,395
standard,cosine,25,All,Medium,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.53854851058767,0.06237508458076373,395
standard,cosine,25,All,Medium,Cosine,Cosine · standard,diversity,Diversity,higher,8.886533435085152,0.6479398845779557,395
standard,cosine,25,All,Medium,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,8.886533435085152,0.6479398845779557,395
standard,cosine,25,All,Medium,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,cosine,25,All,Medium,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,8.233736319523276,0.47935408049436884,395
standard,cosine,25,All,Medium,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.55968569627596,0.7738042999344886,395
standard,sigmoid,25,All,Medium,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.55019425017925,0.06063044889824098,395
standard,sigmoid,25,All,Medium,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,8.341698657108259,0.6337021714995481,395
standard,sigmoid,25,All,Medium,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,8.341698657108259,0.6337021714995481,395
standard,sigmoid,25,All,Medium,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,sigmoid,25,All,Medium,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,8.23629023160423,0.479761588521475,395
standard,sigmoid,25,All,Medium,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.98178341684462,0.7644271777173111,395
standard,power_2,25,All,Medium,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,95.26940405640421,0.22164297610054723,395
standard,power_2,25,All,Medium,Power-2,Power-2 · standard,diversity,Diversity,higher,9.200137184843232,0.6788292393313083,395
standard,power_2,25,All,Medium,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,9.200137184843232,0.6788292393313083,395
standard,power_2,25,All,Medium,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,395
standard,power_2,25,All,Medium,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,8.231500322846665,0.479191326827326,395
standard,power_2,25,All,Medium,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.63435422660734,0.9772398217789388,395
